countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,cgdpe,cgdpo,ck,ctfp,rgdpna,rkna,rtfpna,labsh,xr,pl_gdpe,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_k,phi_NR
URY,Uruguay,Peso Uruguayo,2001,30065.621,28989.127,3.32481,1.0985205,,2.5726907,29583.652,29043.91,100645.25,0.5633575,27031.211960457593,100709.984,0.9862004,0.52269465,13.31911666666667,0.7064293,0.71955734,2,1,0,0,,,0.7395967,0.18761319,0.118877254,0.12488668,-0.19197801,0.021004178,0.7382428912820017,0.549519430230138,0.7561368302101735,0.5672644,0.5489521,0.5457733,0.018287856
URY,Uruguay,Peso Uruguayo,2002,27222.328,26405.863,3.325379,1.056614,,2.5691922,26862.246,26662.508,98593.21,0.5392188,24941.161885004905,101523.66,0.92488724,0.4847813,21.25696666666667,0.5065289,0.5103235,2,1,0,0,,,0.71994334,0.16360158,0.11171301,0.12182341,-0.13681297,0.019731602,0.5200398089632867,0.4077823023893169,0.5640693137977578,0.5729588,0.5384922,0.39313856,0.026498407
URY,Uruguay,Peso Uruguayo,2003,26855.799,25946.854,3.323124,1.046566,,2.5656984,26507.738,26183.643,96759.375,0.54441273,25142.010143724794,102197.95,0.93366194,0.43240866,28.20868333333333,0.45442024,0.46004498,2,1,0,0,,,0.6954287,0.17592041,0.10958695,0.13190103,-0.14241834,0.02958117,0.46107653747069627,0.3976576516953446,0.5033012244344962,0.63936704,0.5873831,0.3593699,0.037100025
URY,Uruguay,Peso Uruguayo,2004,27728.021,26779.922,3.321367,1.0899166,,2.5622091,27352.426,26990.55,100139.46,0.5418711,26400.165287829535,103684.77,0.9560466,0.43065006,28.70373333333333,0.50037146,0.5070802,2,1,0,0,,73.8888888888889,0.6922032,0.1956648,0.09769235,0.1577564,-0.18369076,0.040373966,0.5038447954282429,0.4527094356179707,0.571221687522211,0.6898075,0.6280147,0.40014097,0.040170826
URY,Uruguay,Peso Uruguayo,2005,28702.865,28369.6,3.322529,1.1250931,,2.5581152,28702.865,28369.6,106252.83,0.54836375,28369.599609374996,106252.83,1.0,0.45824093,24.4786,0.6049166,0.6120227,1,1,0,0,0.8227662022750896,77.22222222222223,0.7009524,0.19959958,0.09166584,0.16849947,-0.20734163,0.046624348,0.6062615565669163,0.5426892984123658,0.7301298687146116,0.7121997,0.6594273,0.47404644,0.034177504
USA,United States,US Dollar,1970,4.2928575e6,4.259202e6,209.463865,83.7679,1808.59,3.0946658,4.259668e6,4.2391175e6,1.0816391e7,1.0,4.2134e6,1.3899786e7,0.7398825,0.6781672,1.0,0.24058214,0.24174845,1,0,0,0,1.0,,0.66539854,0.19249623,0.14303091,0.051613566,-0.053249218,0.00070994406,0.22983635576636804,0.22622158331457698,0.3098999026971529,0.19755396,0.1769885,0.24174845,0.0050877053
USA,United States,US Dollar,1971,4.4482795e6,4.41511e6,211.355529,83.78632,1797.89,3.1237266,4.4065675e6,4.384398e6,1.1353385e7,1.0,4.3591e6,1.43943e7,0.7519034,0.6671054,1.0,0.25260025,0.2538775,2,0,0,0,,,0.6633142,0.20455389,0.13664651,0.04828176,-0.05462273,0.0018263465,0.2412460891845031,0.23671854508793802,0.3314902191104276,0.20846808,0.19025093,0.2538775,0.0055680326
USA,United States,US Dollar,1972,4.704837e6,4.6747135e6,213.25035,86.114845,1803.47,3.1530604,4.646824e6,4.6262055e6,1.1994461e7,1.0,4.5998e6,1.4962213e7,0.76429474,0.66915834,1.0,0.2636209,0.26479584,2,0,0,0,,,0.66055995,0.21635282,0.13033205,0.048686408,-0.057878286,0.0019471046,0.2520381972161706,0.24388231117529016,0.35509171178296006,0.22100705,0.20751423,0.26479584,0.005987124
USA,United States,US Dollar,1973,4.988095e6,4.966974e6,215.164616,88.904274,1796.68,3.1826694,4.9107255e6,4.901027e6,1.2723751e7,1.0,4.8717e6,1.558739e7,0.7768553,0.67330676,1.0,0.27883863,0.27939042,2,0,0,0,,,0.649327,0.22582439,0.123827346,0.06004263,-0.06065497,0.0016336015,0.2677250653928859,0.2563311645384738,0.37816299782394475,0.242426,0.23371123,0.27939042,0.008091161
USA,United States,US Dollar,1974,4.894026e6,4.9235675e6,217.113584,90.555664,1776.52,3.2125566,4.864153e6,4.8757275e6,1.3467107e7,1.0,4.8464e6,1.6120947e7,0.75022525,0.675647,1.0,0.3054797,0.30475453,2,0,0,0,,,0.6475525,0.22107169,0.12953903,0.07498694,-0.074287474,0.0011373158,0.29547495440496285,0.2747045402662513,0.40801335109358416,0.26942772,0.27883896,0.30475453,0.016977586
USA,United States,US Dollar,1975,4.8727865e6,4.9025325e6,219.10835799999998,89.47789,1755.24,3.2427247,4.863875e6,4.8670465e6,1.4062097e7,1.0,4.8369e6,1.6524117e7,0.7439113,0.6572042,1.0,0.3337668,0.3335493,1,0,0,0,1.0,,0.6595271,0.1949998,0.13497204,0.07275989,-0.06553064,0.0032718468,0.3220611772999932,0.29829103635876997,0.44221843941660405,0.30382428,0.30382925,0.3335493,0.016308313
USA,United States,US Dollar,1976,5.1583085e6,5.18687e6,221.161377,92.369064,1758.73,3.2670844,5.127955e6,5.130197e6,1.4450382e7,1.0,5.099e6,1.6979164e7,0.7571526,0.65670717,1.0,0.35279173,0.35263753,2,0,0,0,,,0.65882975,0.21265969,0.1290128,0.0713286,-0.07465157,0.0028207398,0.34062871698976305,0.3171442793167199,0.4736643708970001,0.3142461,0.3180215,0.35263753,0.015847687
USA,United States,US Dollar,1977,5.3921605e6,5.4351895e6,223.274855,95.61649,1753.47,3.2916272,5.3535395e6,5.3698475e6,1.5265002e7,1.0,5.3355e6,1.7527076e7,0.7623404,0.65683764,1.0,0.37612498,0.3749827,2,0,0,0,,,0.65771556,0.22469543,0.12593968,0.06767191,-0.07837117,0.00234853,0.3617952010070175,0.34444457759517727,0.5074844547195783,0.33059168,0.35134867,0.3749827,0.015876787
USA,United States,US Dollar,1978,5.7042715e6,5.758797e6,225.436004,99.590454,1751.66,3.3163543,5.647927e6,5.671366e6,1.6331796e7,1.0,5.6357e6,1.8172714e7,0.7705071,0.65793097,1.0,0.40297973,0.40131426,2,0,0,0,,,0.644423,0.23945342,0.123060755,0.070404604,-0.08355,0.00620826,0.39061403375630144,0.3689909234883771,0.5338701016453123,0.35979587,0.38640043,0.40131426,0.016659375
USA,United States,US Dollar,1979,5.858959e6,5.9288715e6,227.62423199999998,102.23164,1743.29,3.341267,5.801056e6,5.8495055e6,1.7324552e7,1.0,5.8131e6,1.8841772e7,0.7677994,0.65774107,1.0,0.43845466,0.43482307,2,0,0,0,,,0.64038575,0.23926944,0.12083495,0.07982418,-0.0860316,0.005717319,0.4247799093231972,0.4029700200184749,0.5811908035490787,0.38938436,0.43489584,0.43482307,0.027824435
USA,United States,US Dollar,1980,5.750466e6,5.872887e6,229.82500399999998,102.5131,1728.42,3.366367,5.7377495e6,5.830054e6,1.798389e7,1.0,5.7964e6,1.9392764e7,0.7530057,0.6596077,1.0,0.48233196,0.47469544,1,0,0,0,1.0,,0.64532506,0.21927598,0.124189466,0.09073781,-0.08649925,0.0069709118,0.466685115369545,0.4387547092526681,0.6405800450220768,0.41720673,0.5016842,0.47469544,0.031570148
USA,United States,US Dollar,1981,5.9124905e6,6.027685e6,232.03508599999998,103.645905,1718.14,3.3693204,5.905171e6,5.9755655e6,1.8791768e7,1.0,5.9437e6,1.991424e7,0.7591725,0.6488626,1.0,0.5256071,0.51941526,2,0,0,0,,,0.6382779,0.22978601,0.124167435,0.084737405,-0.08569545,0.008726723,0.5085117303834804,0.48095504379129156,0.6961192011703423,0.46146777,0.53380847,0.51941526,0.030688493
USA,United States,US Dollar,1982,5.7911345e6,5.8872485e6,234.26124199999998,102.79406,1714.08,3.3722763,5.805034e6,5.8512375e6,1.9259518e7,1.0,5.826e6,2.0307654e7,0.742629,0.65272677,1.0,0.5560174,0.55162686,2,0,0,0,,,0.6614996,0.20513082,0.1316207,0.07657519,-0.08182351,0.006997243,0.5362229920544194,0.5029705178920523,0.7381736522576002,0.47376952,0.5323279,0.55162686,0.027234668
USA,United States,US Dollar,1983,6.084204e6,6.155539e6,236.510688,104.17869,1730.46,3.3752348,6.087277e6,6.111901e6,1.8813556e7,1.0,6.0891e6,2.0761348e7,0.76305395,0.63779056,1.0,0.57610327,0.5737822,2,0,0,0,,,0.67134494,0.20940255,0.12990661,0.06642319,-0.08340482,0.0063275257,0.5577606333545605,0.5127172851373485,0.7730709141518629,0.4827156,0.52938235,0.5737822,0.020909142
USA,United States,US Dollar,1984,6.5736445e6,6.626666e6,238.794274,108.5133,1745.8,3.3781958,6.5431905e6,6.5477425e6,1.896052e7,1.0,6.5272e6,2.1386624e7,0.7880087,0.63626575,1.0,0.5961006,0.59568626,2,1,0,0,,,0.65659827,0.2468765,0.12216796,0.06644185,-0.0988326,0.0067480253,0.5817544608236737,0.5155016460369062,0.8360790933309715,0.48743793,0.5272152,0.59568626,0.019928837
USA,United States,US Dollar,1985,6.842254e6,6.860966e6,241.11975199999998,110.78332,1742.29,3.3811595,6.8669815e6,6.816246e6,1.937019e7,1.0,6.7956e6,2.2054654e7,0.80021876,0.6357071,1.0,0.609409,0.61394495,1,1,0,0,1.0,,0.66823393,0.2412595,0.12568294,0.06183734,-0.10649443,0.00948074,0.5966391387476356,0.5165145766847,0.8556229282424066,0.4899685,0.49786454,0.61394495,0.017108621
USA,United States,US Dollar,1986,7.056732e6,7.064714e6,243.495805,113.35015,1732.17,3.3875747,7.091677e6,7.046521e6,2.0026518e7,1.0,7.0285e6,2.2698254e7,0.8062083,0.6376342,1.0,0.6239709,0.6279695,2,1,0,0,,,0.6757951,0.23110919,0.12966211,0.051769536,-0.099193804,0.010857852,0.6083152899745853,0.5350884647198828,0.8639911453932166,0.56581897,0.55374813,0.6279695,0.008405808
USA,United States,US Dollar,1987,7.2544455e6,7.288959e6,245.92099399999998,116.35659,1733.28,3.3940017,7.2905665e6,7.2679935e6,2.0503916e7,1.0,7.2511e6,2.3326776e7,0.80893713,0.64460665,1.0,0.6445315,0.6465333,2,1,0,0,,,0.67597896,0.22855017,0.12950885,0.05442804,-0.095641166,0.007175144,0.6303467094519644,0.5490334179982465,0.8870997692942504,0.6204038,0.6100204,0.6465333,0.009068831
USA,United States,US Dollar,1988,7.550633e6,7.5770775e6,248.381577,118.98381,1733.43,3.4004412,7.5703295e6,7.5618325e6,2.1097714e7,1.0,7.5484e6,2.3961024e7,0.8211952,0.6489656,1.0,0.66849136,0.6692425,2,1,0,0,,,0.6771403,0.21901669,0.12676679,0.061531354,-0.09245006,0.007994941,0.6542625303076093,0.5721039702553343,0.9110263300253139,0.6653918,0.6583684,0.6692425,0.007835088
USA,United States,US Dollar,1989,7.8240075e6,7.8453895e6,250.85775099999998,121.44285,1741.94,3.4068928,7.8145715e6,7.8275075e6,2.1574754e7,1.0,7.8175e6,2.4600122e7,0.8304957,0.63819903,1.0,0.69608426,0.69493383,2,1,0,0,,,0.67591953,0.21425547,0.12430489,0.06910576,-0.09120977,0.0076240906,0.679391308093502,0.6060511191201684,0.9420373801328871,0.6722437,0.69053763,0.69493383,0.008770934
USA,United States,US Dollar,1990,7.9405835e6,7.963012e6,253.33909699999998,122.68879,1724.17,3.4133568,7.962127e6,7.9679535e6,2.1852088e7,1.0,7.9626e6,2.5188296e7,0.8322658,0.6400908,1.0,0.7227717,0.72224313,2,1,0,0,,,0.70175636,0.19368629,0.11730062,0.06844518,-0.08936565,0.008177174,0.6859263705195895,0.6586606116131525,1.0490603963892982,0.7203686,0.7267969,0.72224313,0.011047129
USA,United States,US Dollar,1991,7.925818e6,7.9256295e6,255.80734199999998,121.23214,1712.32,3.4321568,7.9388345e6,7.9447295e6,2.1851852e7,1.0,7.9418e6,2.565282e7,0.8280669,0.6405264,1.0,0.7486237,0.7480683,2,1,0,0,,,0.70567185,0.18045971,0.11763251,0.072275564,-0.086234294,0.010194676,0.7099065482787328,0.673849210146784,1.0955975918024614,0.734148,0.74286664,0.7480683,0.009411526
USA,United States,US Dollar,1992,8.212727e6,8.2113945e6,258.275919,121.48073,1715.65,3.4510603,8.1768265e6,8.2138115e6,2.188257e7,1.0,8.2122e6,2.6160804e7,0.8461575,0.6421428,1.0,0.7694306,0.76596594,2,1,0,0,,,0.6970947,0.19113529,0.1124413,0.078534715,-0.090883054,0.011677025,0.7399484265865965,0.657600899426903,1.142304405077765,0.69346035,0.74145854,0.76596594,0.008582996
USA,United States,US Dollar,1993,8.485765e6,8.469315e6,260.803255,122.83451,1725.39,3.470068,8.455386e6,8.449717e6,2.2473502e7,1.0,8.4481e6,2.6752074e7,0.8543829,0.64033693,1.0,0.7822588,0.7827836,2,1,0,0,,,0.70270765,0.20071232,0.106993906,0.07854716,-0.10014849,0.011187427,0.7551096411482101,0.6622198784655535,1.1857512210124561,0.70025027,0.71275723,0.7827836,0.008076153
USA,United States,US Dollar,1994,8.874474e6,8.842204e6,263.46898,125.44605,1734.36,3.48918,8.793619e6,8.79747e6,2.3224944e7,1.0,8.7957e6,2.742469e7,0.86677957,0.63635784,1.0,0.79950017,0.7991502,2,1,0,0,,,0.7022423,0.20754507,0.102968775,0.08050404,-0.10519291,0.011932721,0.7689922633788895,0.6962154713383201,1.2157444847100647,0.7234029,0.74455005,0.7991502,0.0076399026
USA,United States,US Dollar,1995,9.111157e6,9.07105e6,266.323717,127.21584,1736.61,3.5083978,9.007711e6,9.022014e6,2.4160232e7,1.0,9.0199e6,2.8155274e7,0.86956257,0.6381527,1.0,0.81700003,0.81570476,0,1,0,0,,,0.7101253,0.20177926,0.098815024,0.084061384,-0.10798276,0.013201799,0.7784433201511066,0.7317949212994882,1.2680725081380455,0.76867443,0.79121697,0.81570476,0.00803827
USA,United States,US Dollar,1996,9.489392e6,9.430334e6,269.39363199999997,129.08559,1727.93,3.5117826,9.362176e6,9.364049e6,2.4838432e7,1.0,9.3614e6,2.8985402e7,0.88420385,0.6346651,1.0,0.83141994,0.83125365,1,1,0,0,1.0,,0.7146665,0.20393614,0.09356662,0.0860214,-0.11085053,0.01265985,0.7880251784939001,0.7542672141169937,1.3310318040395341,0.7731562,0.7876872,0.83125365,0.01036053
USA,United States,US Dollar,1997,9.969762e6,9.869378e6,272.64333999999997,132.04805,1739.61,3.5151708,9.764408e6,9.78466e6,2.5786452e7,1.0,9.7832e6,2.9882946e7,0.9001899,0.63470924,1.0,0.84786505,0.8461101,2,1,0,0,,,0.7019221,0.21389557,0.094323084,0.09581493,-0.11914491,0.013189193,0.811086720837486,0.7665457136859538,1.3059646964777298,0.73335564,0.77031296,0.8461101,0.008693778
USA,United States,US Dollar,1998,1.0481537e7,1.0309118e7,275.986072,134.14735,1741.65,3.518562,1.0188525e7,1.0215233e7,2.7033104e7,1.0,1.02138e7,3.087906e7,0.9189172,0.649469,1.0,0.85792595,0.85568285,2,1,0,0,,,0.7031209,0.21884906,0.09387763,0.096257605,-0.12378746,0.011682302,0.8240117022883899,0.776929933579768,1.3007545217035046,0.69199556,0.74680644,0.85568285,0.0056946976
USA,United States,US Dollar,1999,1.0999349e7,1.0807267e7,279.30003,136.38443,1745.85,3.5219567,1.0698843e7,1.0712516e7,2.8316298e7,1.0,1.07111e7,3.19588e7,0.9413751,0.65183604,1.0,0.8693464,0.8682368,1,1,0,0,,,0.70621,0.22609572,0.094561644,0.09364114,-0.13172625,0.011217718,0.8384084585052105,0.7803706996765534,1.3131382673355254,0.69062084,0.7506238,0.8682368,0.005120329
USA,United States,US Dollar,2000,1.1437912e7,1.1275426e7,282.49631,138.36305,1738.53,3.5253546,1.1214124e7,1.1159647e7,2.964169e7,1.0,1.11581e7,3.3077686e7,0.95943165,0.6636387,1.0,0.8827083,0.88701737,2,1,0,0,,,0.7123946,0.23608042,0.09518549,0.10761069,-0.1609439,0.009672687,0.8591620080949378,0.77306609883531,1.3308712849966304,0.6497908,0.7004599,0.88701737,0.010569377
USA,United States,US Dollar,2001,1.1570865e7,1.1368939e7,285.544778,138.58023,1721.32,3.5351913,1.1382511e7,1.1281034e7,3.09437e7,1.0,1.12801e7,3.404227e7,0.9578253,0.6643244,1.0,0.8990898,0.9071775,2,1,0,0,,,0.72382134,0.2223197,0.099432476,0.10216334,-0.15536486,0.0076279812,0.8754933311636371,0.774881558115752,1.3485767126712913,0.63427407,0.6732961,0.9071775,0.010145179
USA,United States,US Dollar,2002,1.1776021e7,1.1515518e7,288.467308,138.33696,1718.59,3.5450554,1.1623669e7,1.1486391e7,3.1964198e7,1.0,1.14863e7,3.4851148e7,0.96691656,0.6552747,1.0,0.9110893,0.921978,1,1,0,0,,,0.72803885,0.22075014,0.1039836,0.09422896,-0.15473115,0.007729599,0.8895862676619922,0.7670305908212837,1.3674690726125651,0.6404782,0.67646337,0.921978,0.0076358845
USA,United States,US Dollar,2003,1.2060739e7,1.1789128e7,291.290823,139.62138,1709.4,3.554947,1.1894552e7,1.1779402e7,3.3108044e7,1.0,1.17795e7,3.567524e7,0.97590995,0.65363485,1.0,0.93230075,0.9414146,2,1,0,0,,,0.7286388,0.21868502,0.10836342,0.08729188,-0.14994818,0.00696897,0.9092699098901413,0.7898745137249301,1.3745868798149437,0.7037313,0.73888355,0.9414146,0.010790985
USA,United States,US Dollar,2004,1.2482813e7,1.2196382e7,294.06311999999997,141.16116,1709.64,3.564866,1.2299415e7,1.2189376e7,3.5040692e7,1.0,1.21894e7,3.658971e7,0.9920577,0.6470231,1.0,0.95921636,0.96787566,2,1,0,0,,,0.7252014,0.22646576,0.11027569,0.08966014,-0.15911828,0.007515299,0.9356144244754814,0.8272123243612546,1.385516442874773,0.7483806,0.786403,0.96787566,0.014077608
USA,United States,US Dollar,2005,1.2826291e7,1.25643e7,296.820296,143.6192,1708.56,3.574813,1.2826291e7,1.25643e7,3.756905e7,1.0,1.25643e7,3.756905e7,1.0,0.6398274,1.0,0.97957397,1.0,1,1,0,0,1.0,,0.7384099,0.22712632,0.114035286,0.09487693,-0.18282777,0.0083793765,0.9488980549226005,0.8767967255249242,1.3829122320750233,0.75863403,0.7541325,1.0,0.018317647
ZAF,South Africa,Rand,1970,119541.59,141364.88,22.502305999999997,5.8854413,,1.815422,118522.75,124619.016,186284.17,0.9782653,141554.39959857284,229206.55,1.5950137,0.5976993,0.714285999714286,0.15108822,0.14369713,0,0,0,0,,,0.5817141,0.31299797,0.06484521,0.15760504,-0.1719596,0.054797266,0.1493999340806902,0.1268077128523175,0.28343203209708406,0.10525531,0.14970772,0.21585023,0.015459638
ZAF,South Africa,Rand,1971,121755.87,142075.27,23.106583999999998,6.0329432,,1.8245523,120593.836,125083.93,201595.67,0.9313468,147611.5146588466,244808.81,1.5912113,0.5976993,0.715216999,0.1638942,0.15801096,0,0,0,0,,,0.60279495,0.34782478,0.0704323,0.14556673,-0.18325573,0.016636958,0.16071626498496283,0.1393765059066052,0.31217144629371113,0.11466572,0.15636013,0.23555303,0.015557259
ZAF,South Africa,Rand,1972,125901.23,145263.62,23.736248999999997,6.189766,,1.8337284,124317.11,127358.43,217572.17,0.8943631,150054.17170646568,260486.3,1.5489842,0.5976993,0.7687045134299937,0.16693678,0.16295032,0,0,0,0,,,0.611123,0.2913558,0.0701535,0.12612738,-0.15276842,0.05400874,0.16177623567795582,0.144404598075042,0.3054703332793284,0.13679552,0.16673721,0.24187963,0.017862448
ZAF,South Africa,Rand,1973,145229.22,162714.19,24.384286,6.3491325,,1.8429507,142987.27,143606.39,236222.11,0.9487415,156914.68699672425,278578.44,1.5482086,0.5976993,0.6939590980210921,0.19893715,0.1980795,0,0,0,0,,,0.57828563,0.3010147,0.06549433,0.11189639,-0.15897979,0.10228874,0.1965983577568636,0.1664765960537333,0.3687778035936691,0.18888986,0.19670843,0.27579403,0.016358724
ZAF,South Africa,Rand,1974,155536.1,161919.86,25.040691,6.5079484,,1.8522195,155024.55,152163.97,255866.3,0.999853,166503.85464207552,295661.03,1.5757115,0.5976993,0.6794770035702509,0.23047285,0.2348056,0,0,0,0,,,0.5745551,0.34830603,0.06735961,0.13382296,-0.21632387,0.092280135,0.224192332131567,0.20082178171685852,0.4373647104789555,0.24162751,0.21919271,0.33712766,0.029543856
ZAF,South Africa,Rand,1975,152978.64,162923.1,25.698624,6.6669135,,1.8615347,153729.73,153092.39,279388.75,0.97854483,169326.7147366234,316223.16,1.5327255,0.5976993,0.7395077552963358,0.24034096,0.24134152,0,0,0,0,,,0.58820343,0.35833767,0.076144814,0.13674273,-0.19931634,0.039887752,0.2311078766914563,0.20705727260712561,0.46829776968828446,0.25906968,0.24837027,0.3506107,0.027856687
ZAF,South Africa,Rand,1976,149850.44,162361.94,26.353939999999998,6.821763,,1.8714912,149753.84,152063.05,295893.8,0.9182811,173136.54316197374,334715.97,1.5060968,0.5976993,0.8695652181474479,0.23689006,0.2332927,0,0,0,0,,,0.5999813,0.31102604,0.080926046,0.14338036,-0.1713215,0.036007766,0.2201808850286543,0.21176085224354463,0.4573511528116074,0.23956455,0.2593701,0.35373634,0.02822777
ZAF,South Africa,Rand,1977,148920.75,159689.9,27.009603,6.973939,,1.8815008,148415.94,149264.08,315273.47,0.8662744,172973.6291069427,349856.34,1.4541293,0.5976993,0.8695652181474479,0.26547113,0.2639627,0,0,0,0,,,0.6074085,0.29723287,0.08575852,0.1610335,-0.13362724,-0.01780614,0.245527250490386,0.23935118459944651,0.4972592423211486,0.28051996,0.29509592,0.38528734,0.029705334
ZAF,South Africa,Rand,1978,155815.53,167194.84,27.674353,7.1277175,,1.8915641,154920.75,154915.12,336907.4,0.86265045,178187.93264578172,363918.4,1.4506748,0.5976993,0.8695652181474479,0.29259092,0.29260153,0,0,0,0,,,0.58961326,0.28026798,0.0841822,0.15902132,-0.13165443,0.018569687,0.2720516453825686,0.2624583184428201,0.5367685248726672,0.3423325,0.35259318,0.41275847,0.030528042
ZAF,South Africa,Rand,1979,165440.02,171118.52,28.360792,7.292602,,1.9016812,164494.53,162538.23,357551.34,0.8804529,184942.22712913775,379315.7,1.4560179,0.5976993,0.8420226019349434,0.34005228,0.34414515,0,0,0,0,,,0.576606,0.29614535,0.083719335,0.16112716,-0.12008558,0.002487746,0.3183433554196193,0.3038930415637352,0.6174778419140862,0.4300555,0.4268178,0.46734735,0.042855944
ZAF,South Africa,Rand,1980,191813.7,185256.42,29.077185999999998,7.466495,,1.9118524,192081.89,182334.58,379400.5,0.9816518,197186.49343591311,399716.22,1.4934334,0.5648443,0.7788337372760415,0.41931862,0.44173473,0,0,0,0,,,0.56290483,0.35417902,0.08192989,0.23519896,-0.19882469,-0.035388034,0.3977123617863737,0.37241257826439184,0.7705380745361886,0.5961409,0.5117571,0.5709297,0.074873835
ZAF,South Africa,Rand,1981,191568.62,194310.88,29.828923999999997,7.646721,,1.9120435,191949.5,190739.81,406470.94,0.97776186,207757.1497672663,420982.94,1.518419,0.5976993,0.8775789427581534,0.43130684,0.43404222,0,0,0,0,,,0.5770253,0.3761107,0.08064522,0.20382226,-0.21232618,-0.025277289,0.40957540817796806,0.3852318909770922,0.8016805463200786,0.5357466,0.5183551,0.5798231,0.068759404
